EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,
LCL,,,,,,,,,,shares traded on avg,,realized vol,,,Company description
Ticker,Name,Market Cap,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,Country,Primary Exchange Name,volume avg 20d,volume avg 3m,volatility 30d,volatility 60d,volatility 90d,CIE_DES
GLNCY US Equity,GLENCORE PLC -UNSP ADR,41805029376,41805029376,6.27500009536743,48.3146591186523,1.47154074844929,218297999360,SZ,OTC US,227670.09375,205550.234375,20.0720883360039,31.0814927732742,31.47111035864,"Glencore plc is a diversified natural resources company. The Company operates in three groups, metals and minerals, energy products, and agricultural products. Glencore offers its products and services around the world."
FDX US Equity,FEDEX CORP,41773830144,41773830144,159.979995727539,11.7123746871948,5.79987343712458,69188999168,US,New York,2951401,2818041,38.9044386660374,34.7656732194545,39.2956793055251,"FedEx Corp. delivers packages and freight to multiple countries and territories through an integrated global network. The Company provides worldwide express delivery, ground small-parcel delivery, less-than-truckload freight delivery, supply chain management services, customs brokerage services, and trade facilitation and electronic commerce solutions."
MRAAF US Equity,MURATA MANUFACTURING CO LTD,41724772352,41724772352,61.7400016784668,22.7317771911621,1.21311750568327,1547570020352,JN,OTC US,568.5,2213.046875,33.2621655347366,31.4632719891682,#N/A N/A,"Murata Manufacturing Co., Ltd. manufactures and sells electronic modules and components. The Company produces communication modules, power supply modules, multilayer ceramic capacitors, noise countermeasure components, timing devices, sensor devices, high frequency components, batteries, and other products. Murata Manufacturing markets its products across worldwide."
ABX CN Equity,BARRICK GOLD CORP,41706762240,41706762240,23.7900009155273,47.0907211303711,-1.36815884006637,8738000128,CA,Toronto,5089978,5297363,25.96816,26.20489,30.5928,"Barrick Gold Corporation is an international gold company with operating mines and development projects in the United States, Canada, South America, Australia, and Africa."
WDAY US Equity,WORKDAY INC-CLASS A,41643798528,41643798528,181.059997558594,,10.1003350067433,3439534912,US,NASDAQ GS,1741111.75,1983043.75,24.1183453125327,28.7100642584005,36.9753676688309,"Workday, Inc. provides enterprise cloud-based applications. The Company offers human capital, spend, and financial management, as well as payroll, initiatives and higher education solutions. Workday serves the finance, healthcare, manufacturing, education, and technology industries worldwide."
BKRKY US Equity,BANK RAKYAT INDONESIA-UN ADR,41629212672,41629212672,16.875,16.9252338409424,7.07487154140272,140106541301760,ID,OTC US,45366.69921875,28356.703125,17.735700053653,23.5500359884724,26.3096400380675,PT Bank Rakyat Indonesia (Persero) Tbk provides commercial banking activities and its related services. The Bank also provides banking activities based on shariah principles.
DKILF US Equity,DAIKIN INDUSTRIES LTD,41622183936,41622183936,142,24.0169429779053,0.709219858156018,2536282980352,JN,OTC US,21.7000007629395,37.421875,#N/A N/A,#N/A N/A,#N/A N/A,"DAIKIN INDUSTRIES, LTD. manufactures air conditioning equipment for household and commercial use. The Company also operates chemical, oil hydraulics, defense system, and electronics businesses."
CIIHF US Equity,CITIC SECURITIES CO LTD-H,41606139904,41606139904,2.13000011444092,24.725248336792,0,48864797696,CH,OTC US,72804.75,48144.453125,#N/A N/A,#N/A N/A,#N/A N/A,"CITIC Securities Co., Ltd. provides securities services. The Company provides securities brokerage, securities trading, securities underwriting, and other services. CITIC Securities also provides investment banking, asset management, investment consulting, and other services."
BK US Equity,BANK OF NEW YORK MELLON CORP,41593540608,41593540608,46.1800003051758,10.1718063354492,-8.2455819091949,20821999616,US,New York,4140452.25,4294891,29.2610750811222,23.3071693047805,23.7109649632906,"The Bank of New York Mellon Corporation (BNY Mellon) is a global financial services company. The Company provides asset and wealth management, asset servicing, issuer, clearing, and treasury services for institutions, corporations, and high net worth individuals."
DKILY US Equity,DAIKIN INDUSTRIES-UNSPON ADR,41592872960,41592872960,14.1899995803833,24.0169429779053,0,2536282980352,JN,OTC US,53529.94921875,52209.9375,14.5008831721213,13.4696583408378,15.0253846775818,"DAIKIN INDUSTRIES, LTD. manufactures air conditioning equipment for household and commercial use. The Company also operates chemical, oil hydraulics, defense system, and electronics businesses."
CIIHY US Equity,CITIC SECURITIES CO-UNSP ADR,41572687872,41572687872,23,24.725248336792,7.67789954487947,48864797696,CH,OTC US,22.8500003814697,17.96875,#N/A N/A,#N/A N/A,#N/A N/A,"CITIC Securities Co., Ltd. provides securities services. The Company provides securities brokerage, securities trading, securities underwriting, and other services. CITIC Securities also provides investment banking, asset management, investment consulting, and other services."
BSBR US Equity,BANCO SANTANDER BRASIL-ADS,41526390784,41526390784,11.0799999237061,12.1532878875732,-4.60324477429878,91541301248,BZ,New York,1017418.25,940200.125,35.9567300513487,30.9956318965701,30.9886542215699,"Banco Santander (Brasil) S.A. attracts deposits and offers retail, commercial and private banking, and asset management services. The Bank offers consumer credit,mortgage loans, lease financing, mutual funds, insurance, commercial credit, investment banking services, and structured finance."
VWAPY US Equity,VOLKSWAGEN AG-UNSP ADR PREF,41447292928,41447292928,20.1000003814697,6.81882476806641,2.89224744546115,247886995456,GE,OTC US,64658.30078125,73661.296875,22.0892689745637,22.5862152296294,23.8235437960883,"Volkswagen AG manufactures and sells vehicles. The Company offers economy and luxury automobiles, sports cars, trucks, and commercial vehicles. Volkswagen serves customers globally."
NNDNF US Equity,NIDEC CORP,41298661376,41298661376,138.520004272461,57.7665061950684,-1.70308964495379,1491993001984,JN,OTC US,499.5,220.140625,#N/A N/A,#N/A N/A,#N/A N/A,Nidec Corporation operates as a world's leading manufacturer of small precision motors mainly used in HDD and optical disk drives. The company has extended its focus to the home appliance and automotive markets. NIDEC is active in M&A and its subsidiaries include the world's leading manufacturers of LCD panel handling robots and camera shutters.
CRARF US Equity,CREDIT AGRICOLE SA,41217875968,41217875968,14.2884998321533,10.2537260055542,-0.774304092574229,19888000512,FR,OTC US,3545.80004882812,6699.15625,#N/A N/A,#N/A N/A,#N/A N/A,"Credit Agricole S.A. operates as a bank holding company. The Company, through its subsidiaries, offers banking and insurance services, as well as designs and manages specialized financial products. Credit Agricole also provides specialized financial services including management and securities, insurance, consumer finance, private banking, and leasing and factoring."
NJDCY US Equity,NIDEC CORPORATION-SPON ADR,41203257344,41203257344,34.5499992370605,57.7665061950684,1.00861683244418,1491993001984,JN,OTC US,52848.1484375,39870.265625,14.7812248001932,16.6882160815355,18.1652560918634,Nidec Corporation operates as a world's leading manufacturer of small precision motors mainly used in HDD and optical disk drives. The company has extended its focus to the home appliance and automotive markets. NIDEC is active in M&A and its subsidiaries include the world's leading manufacturers of LCD panel handling robots and camera shutters.
MFC US Equity,MANULIFE FINANCIAL CORP,41179406336,41179406336,21.1299991607666,11.2588996887207,4.13996159357701,75219000320,CA,New York,1496582.125,1597654.75,11.924219101628,13.129251591897,15.6774534507058,"Manulife Financial Corporation provides financial protection products and investment management services to individuals, families, businesses, and groups. The Company conducts operations in Canada, the United States, and Asia, as well as reinsurance operations on a global basis.  Manulife offers products such as annuities, pension products, life insurance, health insurance, and mutual funds."
ENGQF US Equity,ENGIE,41156317184,41156317184,16.8999996185303,41.8316268920898,5.95611172805968,63392000000,FR,OTC US,7602.7001953125,8931.0625,#N/A N/A,#N/A N/A,#N/A N/A,"Engie SA offers a full range of electricity, gas and associated energy and environment services throughout the world. The Company produces, trades, transports, stores, and distributes natural gas, and offers energy management and climatic and thermal engineering services."
MRAAY US Equity,MURATA MANUFACTUR-UNSPON ADR,41089507328,41089507328,15.1999998092651,22.7317771911621,-0.783289085832184,1547570020352,JN,OTC US,90186.203125,214327.453125,19.782207868083,21.5918617816917,21.293876698573,"Murata Manufacturing Co., Ltd. manufactures and sells electronic modules and components. The Company produces communication modules, power supply modules, multilayer ceramic capacitors, noise countermeasure components, timing devices, sensor devices, high frequency components, batteries, and other products. Murata Manufacturing markets its products across worldwide."
ENGIY US Equity,ENGIE-SPON ADR,41058906112,41058906112,16.8600006103516,41.8316268920898,4.26716469265325,63392000000,FR,OTC US,150774.203125,140951.125,11.3143117314043,15.9191254037581,18.9571776055268,"Engie SA offers a full range of electricity, gas and associated energy and environment services throughout the world. The Company produces, trades, transports, stores, and distributes natural gas, and offers energy management and climatic and thermal engineering services."
XIACY US Equity,XIAOMI CORP - UNSP ADR,41002774528,41002774528,8.53999996185303,25.0328140258789,23.7681136785298,193790332928,CH,OTC US,56445.3515625,34177.3125,49.3954710231812,39.1446736996195,36.4345407053085,"Xiaomi Corporation manufactures communication equipment and parts. The Company produces and sells mobile phones, smart phone software,  set-top boxes, and related accessories. Xiaomi markets its products worldwide."
CJPRY US Equity,CENTRAL JAPAN RAI-UNSPON ADR,40994000896,40994000896,19.8999996185303,9.62315082550049,-0.698609234536485,1915621048320,JN,OTC US,24833.099609375,21710.25,16.1000879779553,14.5239986764756,16.5075377131356,"Central Japan Railway Company provides rail transportation services. The Company also provides bus transportation and real estate services, as well as operates department stores, hotels, restaurants, and construction businesses."
OXY US Equity,OCCIDENTAL PETROLEUM CORP,40940740608,40940740608,45.8300018310547,14.2676677703857,11.2108780616857,18872999680,US,New York,10972980,10623112,25.4845188915651,34.073926513986,33.6081296618232,"Occidental Petroleum Corporation explores for, develops, produces, and markets crude oil and natural gas. The Company also manufactures and markets a variety of basic chemicals, vinyls and performance chemicals. Occidental also gathers, treats, processes, transports, stores, trades and markets crude oil, natural gas, NGLs, condensate and carbon dioxide (CO2) and generates and markets power."
XIACF US Equity,XIAOMI CORP-CLASS B,40918085632,40918085632,1.73000001907349,25.0328140258789,25.3623206558861,193790332928,CH,OTC US,1763043.75,1305220.625,51.6344464367194,40.7136866070114,38.3730235942141,"Xiaomi Corporation manufactures communication equipment and parts. The Company produces and sells mobile phones, smart phone software,  set-top boxes, and related accessories. Xiaomi markets its products worldwide."
